
Predictions were generated on 24-Oct-2019 at 16:50:56 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.1.0-184-g4231be2e-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time      	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	M1N1FKXe  	M1N1FKYe  	M1N1FKZe  	M1N1MKXe  	M1N1MKYe  	M1N1MKZe  	M2N1FKXe  	M2N1FKYe  	M2N1FKZe  	M2N1MKXe  	M2N1MKYe  	M2N1MKZe  	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)       	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(Nm)      	(Nm)      	(Nm)      
    7.8400	-2.800E-07	-0.000E+00	-9.808E-08	 0.000E+00	-1.754E-07	 0.000E+00	-9.856E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.777E-01	 0.000E+00	-9.653E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.577E+08	-0.000E+00	-6.611E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.167E+08	-0.000E+00	-9.653E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.076E+08	-0.000E+00
    7.8500	-2.793E-07	-0.000E+00	-9.809E-08	 0.000E+00	-1.751E-07	 0.000E+00	-9.833E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.759E-01	 0.000E+00	-9.635E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.562E+08	-0.000E+00	-6.604E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.161E+08	-0.000E+00	-9.635E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.073E+08	-0.000E+00
    7.8600	-2.779E-07	-0.000E+00	-9.812E-08	 0.000E+00	-1.742E-07	 0.000E+00	-9.783E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.719E-01	 0.000E+00	-9.591E+06	-0.000E+00	-4.342E+06	-0.000E+00	-6.530E+08	-0.000E+00	-6.575E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.150E+08	-0.000E+00	-9.591E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.061E+08	-0.000E+00
    7.8700	-2.757E-07	-0.000E+00	-9.817E-08	 0.000E+00	-1.730E-07	 0.000E+00	-9.706E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.659E-01	 0.000E+00	-9.520E+06	-0.000E+00	-4.342E+06	-0.000E+00	-6.480E+08	-0.000E+00	-6.527E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.132E+08	-0.000E+00	-9.520E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.040E+08	-0.000E+00
    7.8800	-2.728E-07	-0.000E+00	-9.825E-08	 0.000E+00	-1.713E-07	 0.000E+00	-9.604E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.578E-01	 0.000E+00	-9.424E+06	-0.000E+00	-4.342E+06	-0.000E+00	-6.412E+08	-0.000E+00	-6.444E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.109E+08	-0.000E+00	-9.424E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.012E+08	-0.000E+00
    7.8900	-2.692E-07	-0.000E+00	-9.834E-08	 0.000E+00	-1.692E-07	 0.000E+00	-9.475E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.476E-01	 0.000E+00	-9.303E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.327E+08	-0.000E+00	-6.349E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.080E+08	-0.000E+00	-9.303E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.975E+08	-0.000E+00
    7.9000	-2.648E-07	-0.000E+00	-9.845E-08	 0.000E+00	-1.667E-07	 0.000E+00	-9.320E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.354E-01	 0.000E+00	-9.156E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.225E+08	-0.000E+00	-6.257E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.045E+08	-0.000E+00	-9.156E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.931E+08	-0.000E+00
    7.9100	-2.596E-07	-0.000E+00	-9.856E-08	 0.000E+00	-1.638E-07	 0.000E+00	-9.140E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.212E-01	 0.000E+00	-8.984E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.106E+08	-0.000E+00	-6.135E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.005E+08	-0.000E+00	-8.984E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.878E+08	-0.000E+00
    7.9200	-2.538E-07	-0.000E+00	-9.869E-08	 0.000E+00	-1.605E-07	 0.000E+00	-8.935E-01	 0.000E+00	-1.751E-03	 0.000E+00	-7.051E-01	 0.000E+00	-8.788E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.970E+08	-0.000E+00	-5.993E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.960E+08	-0.000E+00	-8.788E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.817E+08	-0.000E+00
    7.9300	-2.473E-07	-0.000E+00	-9.883E-08	 0.000E+00	-1.567E-07	 0.000E+00	-8.706E-01	 0.000E+00	-1.751E-03	 0.000E+00	-6.870E-01	 0.000E+00	-8.567E+06	-0.000E+00	-4.342E+06	-0.000E+00	-5.818E+08	-0.000E+00	-5.840E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.909E+08	-0.000E+00	-8.567E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.749E+08	-0.000E+00
    7.9400	-2.401E-07	-0.000E+00	-9.898E-08	 0.000E+00	-1.526E-07	 0.000E+00	-8.454E-01	 0.000E+00	-1.751E-03	 0.000E+00	-6.671E-01	 0.000E+00	-8.324E+06	-0.000E+00	-4.342E+06	-0.000E+00	-5.651E+08	-0.000E+00	-5.670E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.853E+08	-0.000E+00	-8.324E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.673E+08	-0.000E+00
    7.9500	-2.323E-07	-0.000E+00	-9.914E-08	 0.000E+00	-1.481E-07	 0.000E+00	-8.178E-01	 0.000E+00	-1.751E-03	 0.000E+00	-6.453E-01	 0.000E+00	-8.058E+06	-0.000E+00	-4.342E+06	-0.000E+00	-5.468E+08	-0.000E+00	-5.485E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.792E+08	-0.000E+00	-8.058E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.591E+08	-0.000E+00
    7.9600	-2.238E-07	-0.000E+00	-9.932E-08	 0.000E+00	-1.433E-07	 0.000E+00	-7.880E-01	 0.000E+00	-1.751E-03	 0.000E+00	-6.218E-01	 0.000E+00	-7.770E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.270E+08	-0.000E+00	-5.280E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.726E+08	-0.000E+00	-7.770E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.501E+08	-0.000E+00
    7.9700	-2.148E-07	-0.000E+00	-9.949E-08	 0.000E+00	-1.381E-07	 0.000E+00	-7.561E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.966E-01	 0.000E+00	-7.462E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.058E+08	-0.000E+00	-5.066E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.655E+08	-0.000E+00	-7.462E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.404E+08	-0.000E+00
    7.9800	-2.051E-07	-0.000E+00	-9.966E-08	 0.000E+00	-1.326E-07	 0.000E+00	-7.222E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.698E-01	 0.000E+00	-7.132E+06	-0.000E+00	-4.343E+06	-0.000E+00	-4.832E+08	-0.000E+00	-4.838E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.580E+08	-0.000E+00	-7.132E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.301E+08	-0.000E+00
    7.9900	-1.949E-07	-0.000E+00	-9.983E-08	 0.000E+00	-1.267E-07	 0.000E+00	-6.862E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.415E-01	 0.000E+00	-6.784E+06	-0.000E+00	-4.342E+06	-0.000E+00	-4.593E+08	-0.000E+00	-4.607E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.500E+08	-0.000E+00	-6.784E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.191E+08	-0.000E+00
    8.0000	-1.842E-07	-0.000E+00	-1.000E-07	 0.000E+00	-1.205E-07	 0.000E+00	-6.484E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.116E-01	 0.000E+00	-6.417E+06	-0.000E+00	-4.342E+06	-0.000E+00	-4.341E+08	-0.000E+00	-4.348E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.417E+08	-0.000E+00	-6.417E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.076E+08	-0.000E+00
    8.0100	-1.729E-07	-0.000E+00	-1.002E-07	 0.000E+00	-1.141E-07	 0.000E+00	-6.089E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.804E-01	 0.000E+00	-6.032E+06	-0.000E+00	-4.342E+06	-0.000E+00	-4.078E+08	-0.000E+00	-4.080E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.329E+08	-0.000E+00	-6.032E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.955E+08	-0.000E+00
    8.0200	-1.612E-07	-0.000E+00	-1.003E-07	 0.000E+00	-1.074E-07	 0.000E+00	-5.677E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.479E-01	 0.000E+00	-5.632E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.804E+08	-0.000E+00	-3.807E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.239E+08	-0.000E+00	-5.632E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.828E+08	-0.000E+00
    8.0300	-1.491E-07	-0.000E+00	-1.005E-07	 0.000E+00	-1.004E-07	 0.000E+00	-5.249E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.142E-01	 0.000E+00	-5.216E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.519E+08	-0.000E+00	-3.511E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.144E+08	-0.000E+00	-5.216E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.697E+08	-0.000E+00
    8.0400	-1.365E-07	-0.000E+00	-1.006E-07	 0.000E+00	-9.321E-08	 0.000E+00	-4.807E-01	 0.000E+00	-1.751E-03	 0.000E+00	-3.793E-01	 0.000E+00	-4.785E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.225E+08	-0.000E+00	-3.222E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.047E+08	-0.000E+00	-4.785E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.561E+08	-0.000E+00
    8.0500	-1.236E-07	-0.000E+00	-1.008E-07	 0.000E+00	-8.579E-08	 0.000E+00	-4.353E-01	 0.000E+00	-1.751E-03	 0.000E+00	-3.434E-01	 0.000E+00	-4.342E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.922E+08	-0.000E+00	-2.916E+06	-0.000E+00	-4.343E+06	-0.000E+00	-9.466E+07	-0.000E+00	-4.342E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.421E+08	-0.000E+00
    8.0600	-1.103E-07	-0.000E+00	-1.009E-07	 0.000E+00	-7.817E-08	 0.000E+00	-3.886E-01	 0.000E+00	-1.751E-03	 0.000E+00	-3.066E-01	 0.000E+00	-3.887E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.611E+08	-0.000E+00	-2.603E+06	-0.000E+00	-4.342E+06	-0.000E+00	-8.436E+07	-0.000E+00	-3.887E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.277E+08	-0.000E+00
    8.0700	-9.679E-08	-0.000E+00	-1.010E-07	 0.000E+00	-7.038E-08	 0.000E+00	-3.409E-01	 0.000E+00	-1.751E-03	 0.000E+00	-2.690E-01	 0.000E+00	-3.422E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.293E+08	-0.000E+00	-2.279E+06	-0.000E+00	-4.342E+06	-0.000E+00	-7.384E+07	-0.000E+00	-3.422E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.129E+08	-0.000E+00
    8.0800	-8.297E-08	-0.000E+00	-1.011E-07	 0.000E+00	-6.244E-08	 0.000E+00	-2.923E-01	 0.000E+00	-1.751E-03	 0.000E+00	-2.306E-01	 0.000E+00	-2.947E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.969E+08	-0.000E+00	-1.955E+06	-0.000E+00	-4.342E+06	-0.000E+00	-6.313E+07	-0.000E+00	-2.947E+06	-0.000E+00	-4.342E+06	-0.000E+00	 9.785E+07	-0.000E+00
    8.0900	-6.892E-08	-0.000E+00	-1.012E-07	 0.000E+00	-5.437E-08	 0.000E+00	-2.428E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.916E-01	 0.000E+00	-2.464E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.639E+08	-0.000E+00	-1.619E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.223E+07	-0.000E+00	-2.464E+06	-0.000E+00	-4.343E+06	-0.000E+00	 8.252E+07	-0.000E+00
    8.1000	-5.469E-08	-0.000E+00	-1.012E-07	 0.000E+00	-4.619E-08	 0.000E+00	-1.927E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.521E-01	 0.000E+00	-1.975E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.305E+08	-0.000E+00	-1.284E+06	-0.000E+00	-4.343E+06	-0.000E+00	-4.121E+07	-0.000E+00	-1.975E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.698E+07	-0.000E+00
    8.1100	-4.031E-08	-0.000E+00	-1.013E-07	 0.000E+00	-3.791E-08	 0.000E+00	-1.421E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.121E-01	 0.000E+00	-1.480E+06	-0.000E+00	-4.343E+06	-0.000E+00	-9.674E+07	-0.000E+00	-9.447E+05	-0.000E+00	-4.343E+06	-0.000E+00	-3.007E+07	-0.000E+00	-1.480E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.125E+07	-0.000E+00
    8.1200	-2.582E-08	-0.000E+00	-1.013E-07	 0.000E+00	-2.957E-08	 0.000E+00	-9.112E-02	 0.000E+00	-1.751E-03	 0.000E+00	-7.188E-02	 0.000E+00	-9.810E+05	-0.000E+00	-4.343E+06	-0.000E+00	-6.272E+07	-0.000E+00	-6.035E+05	-0.000E+00	-4.343E+06	-0.000E+00	-1.885E+07	-0.000E+00	-9.810E+05	-0.000E+00	-4.343E+06	-0.000E+00	 3.538E+07	-0.000E+00
    8.1300	-1.126E-08	-0.000E+00	-1.013E-07	 0.000E+00	-2.119E-08	 0.000E+00	-3.987E-02	 0.000E+00	-1.751E-03	 0.000E+00	-3.145E-02	 0.000E+00	-4.795E+05	-0.000E+00	-4.342E+06	-0.000E+00	-2.854E+07	-0.000E+00	-2.592E+05	-0.000E+00	-4.342E+06	-0.000E+00	-7.583E+06	-0.000E+00	-4.795E+05	-0.000E+00	-4.342E+06	-0.000E+00	 1.942E+07	-0.000E+00
    8.1400	 3.330E-09	-0.000E+00	-1.012E-07	 0.000E+00	-1.279E-08	 0.000E+00	 1.148E-02	 0.000E+00	-1.751E-03	 0.000E+00	 9.075E-03	 0.000E+00	 2.327E+04	-0.000E+00	-4.342E+06	-0.000E+00	 5.725E+06	-0.000E+00	 8.528E+04	-0.000E+00	-4.342E+06	-0.000E+00	 3.709E+06	-0.000E+00	 2.327E+04	-0.000E+00	-4.342E+06	-0.000E+00	 3.398E+06	-0.000E+00
    8.1500	 1.791E-08	-0.000E+00	-1.012E-07	 0.000E+00	-4.387E-09	 0.000E+00	 6.280E-02	 0.000E+00	-1.751E-03	 0.000E+00	 4.957E-02	 0.000E+00	 5.260E+05	-0.000E+00	-4.342E+06	-0.000E+00	 3.997E+07	-0.000E+00	 4.299E+05	-0.000E+00	-4.342E+06	-0.000E+00	 1.499E+07	-0.000E+00	 5.260E+05	-0.000E+00	-4.342E+06	-0.000E+00	-1.263E+07	-0.000E+00
    8.1600	 3.244E-08	-0.000E+00	-1.011E-07	 0.000E+00	 3.987E-09	 0.000E+00	 1.139E-01	 0.000E+00	-1.751E-03	 0.000E+00	 8.993E-02	 0.000E+00	 1.027E+06	-0.000E+00	-4.343E+06	-0.000E+00	 7.411E+07	-0.000E+00	 7.726E+05	-0.000E+00	-4.343E+06	-0.000E+00	 2.623E+07	-0.000E+00	 1.027E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.862E+07	-0.000E+00
    8.1700	 4.689E-08	-0.000E+00	-1.011E-07	 0.000E+00	 1.231E-08	 0.000E+00	 1.648E-01	 0.000E+00	-1.751E-03	 0.000E+00	 1.300E-01	 0.000E+00	 1.526E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.080E+08	-0.000E+00	 1.115E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.740E+07	-0.000E+00	 1.526E+06	-0.000E+00	-4.343E+06	-0.000E+00	-4.453E+07	-0.000E+00
    8.1800	 6.120E-08	-0.000E+00	-1.010E-07	 0.000E+00	 2.057E-08	 0.000E+00	 2.152E-01	 0.000E+00	-1.751E-03	 0.000E+00	 1.698E-01	 0.000E+00	 2.020E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.417E+08	-0.000E+00	 1.451E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.847E+07	-0.000E+00	 2.020E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.033E+07	-0.000E+00
    8.1900	 7.535E-08	-0.000E+00	-1.008E-07	 0.000E+00	 2.873E-08	 0.000E+00	 2.650E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.091E-01	 0.000E+00	 2.509E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.749E+08	-0.000E+00	 1.786E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.941E+07	-0.000E+00	 2.509E+06	-0.000E+00	-4.343E+06	-0.000E+00	-7.595E+07	-0.000E+00
    8.2000	 8.930E-08	-0.000E+00	-1.007E-07	 0.000E+00	 3.678E-08	 0.000E+00	 3.141E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.478E-01	 0.000E+00	 2.991E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.077E+08	-0.000E+00	 2.119E+06	-0.000E+00	-4.342E+06	-0.000E+00	 7.019E+07	-0.000E+00	 2.991E+06	-0.000E+00	-4.342E+06	-0.000E+00	-9.137E+07	-0.000E+00
    8.2100	 1.030E-07	-0.000E+00	-1.005E-07	 0.000E+00	 4.469E-08	 0.000E+00	 3.623E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.859E-01	 0.000E+00	 3.465E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.399E+08	-0.000E+00	 2.435E+06	-0.000E+00	-4.342E+06	-0.000E+00	 8.076E+07	-0.000E+00	 3.465E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.066E+08	-0.000E+00
    8.2200	 1.164E-07	-0.000E+00	-1.004E-07	 0.000E+00	 5.244E-08	 0.000E+00	 4.095E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.232E-01	 0.000E+00	 3.929E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.715E+08	-0.000E+00	 2.755E+06	-0.000E+00	-4.342E+06	-0.000E+00	 9.113E+07	-0.000E+00	 3.929E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.214E+08	-0.000E+00
    8.2300	 1.295E-07	-0.000E+00	-1.002E-07	 0.000E+00	 6.001E-08	 0.000E+00	 4.557E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.596E-01	 0.000E+00	 4.383E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.023E+08	-0.000E+00	 3.067E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.013E+08	-0.000E+00	 4.383E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.360E+08	-0.000E+00
    8.2400	 1.423E-07	-0.000E+00	-1.000E-07	 0.000E+00	 6.738E-08	 0.000E+00	 5.006E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.950E-01	 0.000E+00	 4.825E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.323E+08	-0.000E+00	 3.369E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.111E+08	-0.000E+00	 4.825E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.502E+08	-0.000E+00
    8.2500	 1.547E-07	-0.000E+00	-9.982E-08	 0.000E+00	 7.453E-08	 0.000E+00	 5.441E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.294E-01	 0.000E+00	 5.254E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.614E+08	-0.000E+00	 3.659E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.206E+08	-0.000E+00	 5.254E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.639E+08	-0.000E+00
    8.2600	 1.666E-07	-0.000E+00	-9.960E-08	 0.000E+00	 8.144E-08	 0.000E+00	 5.862E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.625E-01	 0.000E+00	 5.668E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.896E+08	-0.000E+00	 3.937E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.298E+08	-0.000E+00	 5.668E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.773E+08	-0.000E+00
    8.2700	 1.781E-07	-0.000E+00	-9.939E-08	 0.000E+00	 8.808E-08	 0.000E+00	 6.266E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.945E-01	 0.000E+00	 6.068E+06	-0.000E+00	-4.342E+06	-0.000E+00	 4.166E+08	-0.000E+00	 4.218E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.387E+08	-0.000E+00	 6.068E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.901E+08	-0.000E+00
    8.2800	 1.891E-07	-0.000E+00	-9.918E-08	 0.000E+00	 9.445E-08	 0.000E+00	 6.654E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.251E-01	 0.000E+00	 6.450E+06	-0.000E+00	-4.342E+06	-0.000E+00	 4.426E+08	-0.000E+00	 4.474E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.472E+08	-0.000E+00	 6.450E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.025E+08	-0.000E+00
    8.2900	 1.996E-07	-0.000E+00	-9.896E-08	 0.000E+00	 1.005E-07	 0.000E+00	 7.024E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.542E-01	 0.000E+00	 6.815E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.673E+08	-0.000E+00	 4.720E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.553E+08	-0.000E+00	 6.815E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.142E+08	-0.000E+00
    8.3000	 2.096E-07	-0.000E+00	-9.876E-08	 0.000E+00	 1.063E-07	 0.000E+00	 7.374E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.819E-01	 0.000E+00	 7.162E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.908E+08	-0.000E+00	 4.946E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.629E+08	-0.000E+00	 7.162E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.254E+08	-0.000E+00
    8.3100	 2.189E-07	-0.000E+00	-9.855E-08	 0.000E+00	 1.117E-07	 0.000E+00	 7.705E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.080E-01	 0.000E+00	 7.489E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.129E+08	-0.000E+00	 5.179E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.701E+08	-0.000E+00	 7.489E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.360E+08	-0.000E+00
    8.3200	 2.277E-07	-0.000E+00	-9.834E-08	 0.000E+00	 1.168E-07	 0.000E+00	 8.014E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.324E-01	 0.000E+00	 7.796E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.336E+08	-0.000E+00	 5.393E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.769E+08	-0.000E+00	 7.796E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.460E+08	-0.000E+00
    8.3300	 2.359E-07	-0.000E+00	-9.814E-08	 0.000E+00	 1.215E-07	 0.000E+00	 8.302E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.551E-01	 0.000E+00	 8.082E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.529E+08	-0.000E+00	 5.578E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.832E+08	-0.000E+00	 8.082E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.553E+08	-0.000E+00
    8.3400	 2.434E-07	-0.000E+00	-9.795E-08	 0.000E+00	 1.259E-07	 0.000E+00	 8.567E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.760E-01	 0.000E+00	 8.345E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.707E+08	-0.000E+00	 5.752E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.890E+08	-0.000E+00	 8.345E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.638E+08	-0.000E+00
    8.3500	 2.503E-07	-0.000E+00	-9.778E-08	 0.000E+00	 1.299E-07	 0.000E+00	 8.809E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.951E-01	 0.000E+00	 8.586E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.869E+08	-0.000E+00	 5.912E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.942E+08	-0.000E+00	 8.586E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.717E+08	-0.000E+00
    8.3600	 2.565E-07	-0.000E+00	-9.762E-08	 0.000E+00	 1.335E-07	 0.000E+00	 9.027E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.123E-01	 0.000E+00	 8.804E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.016E+08	-0.000E+00	 6.065E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.990E+08	-0.000E+00	 8.804E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.788E+08	-0.000E+00
    8.3700	 2.620E-07	-0.000E+00	-9.747E-08	 0.000E+00	 1.367E-07	 0.000E+00	 9.221E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.276E-01	 0.000E+00	 8.998E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.146E+08	-0.000E+00	 6.194E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.032E+08	-0.000E+00	 8.998E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.852E+08	-0.000E+00
