
Predictions were generated on 04-Jan-2021 at 12:04:18 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.3.0-1158-g4b886d48
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	IntfFYss	IntfMXss	IntfMYss	IntfMZss	IntfTDXss	IntfTDYss	IntfTDZss	IntfRDXss	IntfRDYss	IntfRDZss	IntfTAXss	IntfTAYss	IntfTAZss	IntfRAXss	IntfRAYss	IntfRAZss	M2N1MKxe	M2N1MKye	M1N1MKxe	M1N1MKye	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(N)	(Nm)	(Nm)	(Nm)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N*m)	(N*m)	(N*m)	(N*m)	(N)	(N)	(N)	(Nm)	(Nm)	(Nm)
    1.2100	 3.754E-07	-0.000E+00	-7.738E-08	 0.000E+00	 2.056E-07	 0.000E+00	 9.953E-01	 0.000E+00	-1.549E-03	 0.000E+00	 7.935E-01	 0.000E+00	-0.000E+00	-0.000E+00	-4.400E+02	-0.000E+00	 9.953E-01	 0.000E+00	-1.549E-03	 0.000E+00	 1.385E-02	 0.000E+00	-3.579E+01	 0.000E+00	-1.703E+00	 0.000E+00	-7.924E-01	 0.000E+00	-0.000E+00	 6.761E+07	-0.000E+00	 2.386E+08	 7.946E+06	-0.000E+00	-7.105E+06	-0.000E+00	-1.805E+08	-0.000E+00
    1.2200	 3.920E-07	-0.000E+00	-6.107E-08	 0.000E+00	 2.176E-07	 0.000E+00	 9.980E-01	 0.000E+00	-1.365E-03	 0.000E+00	 7.986E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.362E+02	-0.000E+00	 9.980E-01	 0.000E+00	-1.365E-03	 0.000E+00	 1.394E-02	 0.000E+00	-3.738E+01	 0.000E+00	-3.247E+00	 0.000E+00	-8.629E-01	 0.000E+00	-0.000E+00	 6.998E+07	-0.000E+00	 2.433E+08	 7.687E+06	-0.000E+00	-6.671E+06	-0.000E+00	-1.596E+08	-0.000E+00
    1.2300	 3.972E-07	-0.000E+00	-7.185E-08	 0.000E+00	 2.190E-07	 0.000E+00	 9.969E-01	 0.000E+00	-1.491E-03	 0.000E+00	 7.988E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.584E+01	-0.000E+00	 9.969E-01	 0.000E+00	-1.491E-03	 0.000E+00	 1.394E-02	 0.000E+00	-3.785E+01	 0.000E+00	-2.193E+00	 0.000E+00	-8.838E-01	 0.000E+00	-0.000E+00	 7.065E+07	-0.000E+00	 2.445E+08	 7.574E+06	-0.000E+00	-6.967E+06	-0.000E+00	-1.515E+08	-0.000E+00
    1.2400	 3.903E-07	-0.000E+00	-1.005E-07	 0.000E+00	 2.109E-07	 0.000E+00	 9.921E-01	 0.000E+00	-1.819E-03	 0.000E+00	 7.940E-01	 0.000E+00	-0.000E+00	-0.000E+00	 5.981E+02	-0.000E+00	 9.921E-01	 0.000E+00	-1.819E-03	 0.000E+00	 1.386E-02	 0.000E+00	-3.716E+01	 0.000E+00	 5.641E-01	 0.000E+00	-8.551E-01	 0.000E+00	-0.000E+00	 6.957E+07	-0.000E+00	 2.422E+08	 7.617E+06	-0.000E+00	-7.743E+06	-0.000E+00	-1.567E+08	-0.000E+00
    1.2500	 3.718E-07	-0.000E+00	-1.241E-07	 0.000E+00	 1.967E-07	 0.000E+00	 9.836E-01	 0.000E+00	-2.086E-03	 0.000E+00	 7.843E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.279E+03	-0.000E+00	 9.836E-01	 0.000E+00	-2.086E-03	 0.000E+00	 1.369E-02	 0.000E+00	-3.539E+01	 0.000E+00	 2.807E+00	 0.000E+00	-7.801E-01	 0.000E+00	-0.000E+00	 6.682E+07	-0.000E+00	 2.365E+08	 7.806E+06	-0.000E+00	-8.373E+06	-0.000E+00	-1.747E+08	-0.000E+00
    1.2600	 3.430E-07	-0.000E+00	-1.245E-07	 0.000E+00	 1.799E-07	 0.000E+00	 9.715E-01	 0.000E+00	-2.083E-03	 0.000E+00	 7.701E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.417E+02	-0.000E+00	 9.715E-01	 0.000E+00	-2.083E-03	 0.000E+00	 1.344E-02	 0.000E+00	-3.266E+01	 0.000E+00	 2.781E+00	 0.000E+00	-6.646E-01	 0.000E+00	-0.000E+00	 6.263E+07	-0.000E+00	 2.278E+08	 8.118E+06	-0.000E+00	-8.366E+06	-0.000E+00	-2.036E+08	-0.000E+00
    1.2700	 3.063E-07	-0.000E+00	-1.023E-07	 0.000E+00	 1.617E-07	 0.000E+00	 9.562E-01	 0.000E+00	-1.819E-03	 0.000E+00	 7.522E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.489E+03	-0.000E+00	 9.562E-01	 0.000E+00	-1.819E-03	 0.000E+00	 1.313E-02	 0.000E+00	-2.922E+01	 0.000E+00	 5.628E-01	 0.000E+00	-5.180E-01	 0.000E+00	-0.000E+00	 5.734E+07	-0.000E+00	 2.167E+08	 8.514E+06	-0.000E+00	-7.742E+06	-0.000E+00	-2.403E+08	-0.000E+00
    1.2800	 2.650E-07	-0.000E+00	-7.629E-08	 0.000E+00	 1.415E-07	 0.000E+00	 9.380E-01	 0.000E+00	-1.508E-03	 0.000E+00	 7.313E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.143E+03	-0.000E+00	 9.380E-01	 0.000E+00	-1.508E-03	 0.000E+00	 1.276E-02	 0.000E+00	-2.535E+01	 0.000E+00	-2.044E+00	 0.000E+00	-3.540E-01	 0.000E+00	-0.000E+00	 5.139E+07	-0.000E+00	 2.040E+08	 8.947E+06	-0.000E+00	-7.009E+06	-0.000E+00	-2.810E+08	-0.000E+00
    1.2900	 2.230E-07	-0.000E+00	-6.754E-08	 0.000E+00	 1.183E-07	 0.000E+00	 9.172E-01	 0.000E+00	-1.398E-03	 0.000E+00	 7.083E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.596E+03	-0.000E+00	 9.172E-01	 0.000E+00	-1.398E-03	 0.000E+00	 1.236E-02	 0.000E+00	-2.140E+01	 0.000E+00	-2.974E+00	 0.000E+00	-1.886E-01	 0.000E+00	-0.000E+00	 4.528E+07	-0.000E+00	 1.907E+08	 9.364E+06	-0.000E+00	-6.747E+06	-0.000E+00	-3.216E+08	-0.000E+00
    1.3000	 1.839E-07	-0.000E+00	-8.317E-08	 0.000E+00	 9.330E-08	 0.000E+00	 8.943E-01	 0.000E+00	-1.569E-03	 0.000E+00	 6.843E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.085E+03	-0.000E+00	 8.943E-01	 0.000E+00	-1.569E-03	 0.000E+00	 1.194E-02	 0.000E+00	-1.768E+01	 0.000E+00	-1.536E+00	 0.000E+00	-3.839E-02	 0.000E+00	-0.000E+00	 3.948E+07	-0.000E+00	 1.777E+08	 9.711E+06	-0.000E+00	-7.152E+06	-0.000E+00	-3.578E+08	-0.000E+00
    1.3100	 1.507E-07	-0.000E+00	-1.108E-07	 0.000E+00	 7.000E-08	 0.000E+00	 8.696E-01	 0.000E+00	-1.880E-03	 0.000E+00	 6.601E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.003E+04	-0.000E+00	 8.696E-01	 0.000E+00	-1.880E-03	 0.000E+00	 1.152E-02	 0.000E+00	-1.451E+01	 0.000E+00	 1.077E+00	 0.000E+00	 8.376E-02	 0.000E+00	-0.000E+00	 3.444E+07	-0.000E+00	 1.657E+08	 9.939E+06	-0.000E+00	-7.887E+06	-0.000E+00	-3.857E+08	-0.000E+00
    1.3200	 1.255E-07	-0.000E+00	-1.288E-07	 0.000E+00	 5.277E-08	 0.000E+00	 8.435E-01	 0.000E+00	-2.082E-03	 0.000E+00	 6.363E-01	 0.000E+00	-0.000E+00	-0.000E+00	 9.834E+03	-0.000E+00	 8.435E-01	 0.000E+00	-2.082E-03	 0.000E+00	 1.111E-02	 0.000E+00	-1.211E+01	 0.000E+00	 2.775E+00	 0.000E+00	 1.700E-01	 0.000E+00	-0.000E+00	 3.051E+07	-0.000E+00	 1.555E+08	 1.001E+07	-0.000E+00	-8.364E+06	-0.000E+00	-4.021E+08	-0.000E+00
    1.3300	 1.098E-07	-0.000E+00	-1.236E-07	 0.000E+00	 4.442E-08	 0.000E+00	 8.161E-01	 0.000E+00	-2.019E-03	 0.000E+00	 6.135E-01	 0.000E+00	-0.000E+00	-0.000E+00	-8.826E+01	-0.000E+00	 8.161E-01	 0.000E+00	-2.019E-03	 0.000E+00	 1.071E-02	 0.000E+00	-1.062E+01	 0.000E+00	 2.243E+00	 0.000E+00	 2.155E-01	 0.000E+00	-0.000E+00	 2.794E+07	-0.000E+00	 1.475E+08	 9.891E+06	-0.000E+00	-8.215E+06	-0.000E+00	-4.049E+08	-0.000E+00
    1.3400	 1.044E-07	-0.000E+00	-1.001E-07	 0.000E+00	 4.474E-08	 0.000E+00	 7.877E-01	 0.000E+00	-1.746E-03	 0.000E+00	 5.919E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.312E+04	-0.000E+00	 7.877E-01	 0.000E+00	-1.746E-03	 0.000E+00	 1.033E-02	 0.000E+00	-1.013E+01	 0.000E+00	-4.401E-02	 0.000E+00	 2.157E-01	 0.000E+00	-0.000E+00	 2.681E+07	-0.000E+00	 1.419E+08	 9.577E+06	-0.000E+00	-7.571E+06	-0.000E+00	-3.931E+08	-0.000E+00
    1.3500	 1.094E-07	-0.000E+00	-7.730E-08	 0.000E+00	 5.105E-08	 0.000E+00	 7.582E-01	 0.000E+00	-1.485E-03	 0.000E+00	 5.715E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.761E+04	-0.000E+00	 7.582E-01	 0.000E+00	-1.485E-03	 0.000E+00	 9.974E-03	 0.000E+00	-1.062E+01	 0.000E+00	-2.240E+00	 0.000E+00	 1.685E-01	 0.000E+00	-0.000E+00	 2.710E+07	-0.000E+00	 1.387E+08	 9.070E+06	-0.000E+00	-6.954E+06	-0.000E+00	-3.671E+08	-0.000E+00
    1.3600	 1.240E-07	-0.000E+00	-7.319E-08	 0.000E+00	 6.018E-08	 0.000E+00	 7.277E-01	 0.000E+00	-1.440E-03	 0.000E+00	 5.520E-01	 0.000E+00	-0.000E+00	-0.000E+00	-7.143E+03	-0.000E+00	 7.277E-01	 0.000E+00	-1.440E-03	 0.000E+00	 9.634E-03	 0.000E+00	-1.198E+01	 0.000E+00	-2.615E+00	 0.000E+00	 7.710E-02	 0.000E+00	-0.000E+00	 2.864E+07	-0.000E+00	 1.376E+08	 8.393E+06	-0.000E+00	-6.848E+06	-0.000E+00	-3.286E+08	-0.000E+00
    1.3700	 1.457E-07	-0.000E+00	-9.036E-08	 0.000E+00	 7.043E-08	 0.000E+00	 6.960E-01	 0.000E+00	-1.642E-03	 0.000E+00	 5.329E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.213E+04	-0.000E+00	 6.960E-01	 0.000E+00	-1.642E-03	 0.000E+00	 9.302E-03	 0.000E+00	-1.400E+01	 0.000E+00	-9.191E-01	 0.000E+00	-4.802E-02	 0.000E+00	-0.000E+00	 3.111E+07	-0.000E+00	 1.380E+08	 7.580E+06	-0.000E+00	-7.325E+06	-0.000E+00	-2.803E+08	-0.000E+00
    1.3800	 1.714E-07	-0.000E+00	-1.145E-07	 0.000E+00	 8.197E-08	 0.000E+00	 6.629E-01	 0.000E+00	-1.925E-03	 0.000E+00	 5.136E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.459E+04	-0.000E+00	 6.629E-01	 0.000E+00	-1.925E-03	 0.000E+00	 8.964E-03	 0.000E+00	-1.639E+01	 0.000E+00	 1.459E+00	 0.000E+00	-1.905E-01	 0.000E+00	-0.000E+00	 3.410E+07	-0.000E+00	 1.392E+08	 6.676E+06	-0.000E+00	-7.994E+06	-0.000E+00	-2.256E+08	-0.000E+00
    1.3900	 1.974E-07	-0.000E+00	-1.262E-07	 0.000E+00	 9.548E-08	 0.000E+00	 6.281E-01	 0.000E+00	-2.065E-03	 0.000E+00	 4.932E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.771E+04	-0.000E+00	 6.281E-01	 0.000E+00	-2.065E-03	 0.000E+00	 8.608E-03	 0.000E+00	-1.882E+01	 0.000E+00	 2.627E+00	 0.000E+00	-3.324E-01	 0.000E+00	-0.000E+00	 3.714E+07	-0.000E+00	 1.404E+08	 5.733E+06	-0.000E+00	-8.323E+06	-0.000E+00	-1.686E+08	-0.000E+00
    1.4000	 2.202E-07	-0.000E+00	-1.163E-07	 0.000E+00	 1.103E-07	 0.000E+00	 5.915E-01	 0.000E+00	-1.954E-03	 0.000E+00	 4.709E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.954E+03	-0.000E+00	 5.915E-01	 0.000E+00	-1.954E-03	 0.000E+00	 8.219E-03	 0.000E+00	-2.096E+01	 0.000E+00	 1.696E+00	 0.000E+00	-4.590E-01	 0.000E+00	-0.000E+00	 3.976E+07	-0.000E+00	 1.407E+08	 4.805E+06	-0.000E+00	-8.061E+06	-0.000E+00	-1.136E+08	-0.000E+00
    1.4100	 2.369E-07	-0.000E+00	-9.294E-08	 0.000E+00	 1.235E-07	 0.000E+00	 5.527E-01	 0.000E+00	-1.686E-03	 0.000E+00	 4.460E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.849E+04	-0.000E+00	 5.527E-01	 0.000E+00	-1.686E-03	 0.000E+00	 7.784E-03	 0.000E+00	-2.255E+01	 0.000E+00	-5.499E-01	 0.000E+00	-5.603E-01	 0.000E+00	-0.000E+00	 4.152E+07	-0.000E+00	 1.392E+08	 3.944E+06	-0.000E+00	-7.429E+06	-0.000E+00	-6.458E+07	-0.000E+00
    1.4200	 2.454E-07	-0.000E+00	-7.475E-08	 0.000E+00	 1.311E-07	 0.000E+00	 5.117E-01	 0.000E+00	-1.477E-03	 0.000E+00	 4.179E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.997E+04	-0.000E+00	 5.117E-01	 0.000E+00	-1.477E-03	 0.000E+00	 7.293E-03	 0.000E+00	-2.334E+01	 0.000E+00	-2.306E+00	 0.000E+00	-6.303E-01	 0.000E+00	-0.000E+00	 4.208E+07	-0.000E+00	 1.354E+08	 3.195E+06	-0.000E+00	-6.935E+06	-0.000E+00	-2.502E+07	-0.000E+00
    1.4300	 2.440E-07	-0.000E+00	-7.593E-08	 0.000E+00	 1.302E-07	 0.000E+00	 4.684E-01	 0.000E+00	-1.490E-03	 0.000E+00	 3.861E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.692E+03	-0.000E+00	 4.684E-01	 0.000E+00	-1.490E-03	 0.000E+00	 6.739E-03	 0.000E+00	-2.319E+01	 0.000E+00	-2.200E+00	 0.000E+00	-6.632E-01	 0.000E+00	-0.000E+00	 4.119E+07	-0.000E+00	 1.288E+08	 2.589E+06	-0.000E+00	-6.965E+06	-0.000E+00	 2.630E+06	-0.000E+00
    1.4400	 2.317E-07	-0.000E+00	-9.514E-08	 0.000E+00	 1.203E-07	 0.000E+00	 4.228E-01	 0.000E+00	-1.709E-03	 0.000E+00	 3.506E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.718E+04	-0.000E+00	 4.228E-01	 0.000E+00	-1.709E-03	 0.000E+00	 6.119E-03	 0.000E+00	-2.200E+01	 0.000E+00	-3.625E-01	 0.000E+00	-6.526E-01	 0.000E+00	-0.000E+00	 3.870E+07	-0.000E+00	 1.190E+08	 2.143E+06	-0.000E+00	-7.482E+06	-0.000E+00	 1.714E+07	-0.000E+00
    1.4500	 2.080E-07	-0.000E+00	-1.170E-07	 0.000E+00	 1.035E-07	 0.000E+00	 3.750E-01	 0.000E+00	-1.956E-03	 0.000E+00	 3.114E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.146E+04	-0.000E+00	 3.750E-01	 0.000E+00	-1.956E-03	 0.000E+00	 5.434E-03	 0.000E+00	-1.974E+01	 0.000E+00	 1.715E+00	 0.000E+00	-5.927E-01	 0.000E+00	-0.000E+00	 3.462E+07	-0.000E+00	 1.062E+08	 1.856E+06	-0.000E+00	-8.066E+06	-0.000E+00	 1.861E+07	-0.000E+00
    1.4600	 1.737E-07	-0.000E+00	-1.244E-07	 0.000E+00	 8.253E-08	 0.000E+00	 3.252E-01	 0.000E+00	-2.036E-03	 0.000E+00	 2.688E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.211E+04	-0.000E+00	 3.252E-01	 0.000E+00	-2.036E-03	 0.000E+00	 4.691E-03	 0.000E+00	-1.649E+01	 0.000E+00	 2.389E+00	 0.000E+00	-4.829E-01	 0.000E+00	-0.000E+00	 2.909E+07	-0.000E+00	 9.058E+07	 1.713E+06	-0.000E+00	-8.256E+06	-0.000E+00	 8.309E+06	-0.000E+00
    1.4700	 1.309E-07	-0.000E+00	-1.123E-07	 0.000E+00	 5.940E-08	 0.000E+00	 2.738E-01	 0.000E+00	-1.890E-03	 0.000E+00	 2.235E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.872E+04	-0.000E+00	 2.738E-01	 0.000E+00	-1.890E-03	 0.000E+00	 3.901E-03	 0.000E+00	-1.244E+01	 0.000E+00	 1.163E+00	 0.000E+00	-3.327E-01	 0.000E+00	-0.000E+00	 2.240E+07	-0.000E+00	 7.277E+07	 1.685E+06	-0.000E+00	-7.911E+06	-0.000E+00	-1.147E+07	-0.000E+00
    1.4800	 8.261E-08	-0.000E+00	-9.094E-08	 0.000E+00	 3.448E-08	 0.000E+00	 2.211E-01	 0.000E+00	-1.639E-03	 0.000E+00	 1.763E-01	 0.000E+00	-0.000E+00	-0.000E+00	-4.869E+04	-0.000E+00	 2.211E-01	 0.000E+00	-1.639E-03	 0.000E+00	 3.077E-03	 0.000E+00	-7.881E+00	 0.000E+00	-9.499E-01	 0.000E+00	-1.607E-01	 0.000E+00	-0.000E+00	 1.495E+07	-0.000E+00	 5.344E+07	 1.733E+06	-0.000E+00	-7.317E+06	-0.000E+00	-3.761E+07	-0.000E+00
    1.4900	 3.277E-08	-0.000E+00	-7.783E-08	 0.000E+00	 7.447E-09	 0.000E+00	 1.677E-01	 0.000E+00	-1.482E-03	 0.000E+00	 1.281E-01	 0.000E+00	-0.000E+00	-0.000E+00	-4.083E+04	-0.000E+00	 1.677E-01	 0.000E+00	-1.482E-03	 0.000E+00	 2.236E-03	 0.000E+00	-3.163E+00	 0.000E+00	-2.262E+00	 0.000E+00	 1.139E-02	 0.000E+00	-0.000E+00	 7.231E+06	-0.000E+00	 3.340E+07	 1.813E+06	-0.000E+00	-6.948E+06	-0.000E+00	-6.641E+07	-0.000E+00
    1.5000	-1.514E-08	-0.000E+00	-8.336E-08	 0.000E+00	-2.116E-08	 0.000E+00	 1.139E-01	 0.000E+00	-1.542E-03	 0.000E+00	 7.999E-02	 0.000E+00	-0.000E+00	-0.000E+00	 2.403E+03	-0.000E+00	 1.139E-01	 0.000E+00	-1.542E-03	 0.000E+00	 1.396E-03	 0.000E+00	 1.381E+00	 0.000E+00	-1.758E+00	 0.000E+00	 1.672E-01	 0.000E+00	-0.000E+00	-2.892E+05	-0.000E+00	 1.356E+07	 1.871E+06	-0.000E+00	-7.089E+06	-0.000E+00	-9.379E+07	-0.000E+00
    1.5100	-5.831E-08	-0.000E+00	-1.030E-07	 0.000E+00	-4.905E-08	 0.000E+00	 6.026E-02	 0.000E+00	-1.766E-03	 0.000E+00	 3.282E-02	 0.000E+00	-0.000E+00	-0.000E+00	 4.796E+04	-0.000E+00	 6.026E-02	 0.000E+00	-1.766E-03	 0.000E+00	 5.727E-04	 0.000E+00	 5.479E+00	 0.000E+00	 1.190E-01	 0.000E+00	 3.000E-01	 0.000E+00	-0.000E+00	-7.172E+06	-0.000E+00	-5.216E+06	 1.858E+06	-0.000E+00	-7.617E+06	-0.000E+00	-1.157E+08	-0.000E+00
    1.5200	-9.461E-08	-0.000E+00	-1.210E-07	 0.000E+00	-7.271E-08	 0.000E+00	 7.171E-03	 0.000E+00	-1.973E-03	 0.000E+00	-1.262E-02	 0.000E+00	-0.000E+00	-0.000E+00	 5.751E+04	-0.000E+00	 7.171E-03	 0.000E+00	-1.973E-03	 0.000E+00	-2.203E-04	 0.000E+00	 8.923E+00	 0.000E+00	 1.856E+00	 0.000E+00	 4.086E-01	 0.000E+00	-0.000E+00	-1.306E+07	-0.000E+00	-2.214E+07	 1.728E+06	-0.000E+00	-8.106E+06	-0.000E+00	-1.284E+08	-0.000E+00
    1.5300	-1.223E-07	-0.000E+00	-1.234E-07	 0.000E+00	-8.908E-08	 0.000E+00	-4.503E-02	 0.000E+00	-2.000E-03	 0.000E+00	-5.569E-02	 0.000E+00	-0.000E+00	-0.000E+00	 1.986E+04	-0.000E+00	-4.503E-02	 0.000E+00	-2.000E-03	 0.000E+00	-9.720E-04	 0.000E+00	 1.155E+01	 0.000E+00	 2.087E+00	 0.000E+00	 4.894E-01	 0.000E+00	-0.000E+00	-1.766E+07	-0.000E+00	-3.662E+07	 1.449E+06	-0.000E+00	-8.170E+06	-0.000E+00	-1.295E+08	-0.000E+00
    1.5400	-1.398E-07	-0.000E+00	-1.087E-07	 0.000E+00	-9.703E-08	 0.000E+00	-9.608E-02	 0.000E+00	-1.831E-03	 0.000E+00	-9.596E-02	 0.000E+00	-0.000E+00	-0.000E+00	-3.714E+04	-0.000E+00	-9.608E-02	 0.000E+00	-1.831E-03	 0.000E+00	-1.675E-03	 0.000E+00	 1.321E+01	 0.000E+00	 6.668E-01	 0.000E+00	 5.319E-01	 0.000E+00	-0.000E+00	-2.080E+07	-0.000E+00	-4.835E+07	 1.006E+06	-0.000E+00	-7.771E+06	-0.000E+00	-1.175E+08	-0.000E+00
    1.5500	-1.461E-07	-0.000E+00	-8.887E-08	 0.000E+00	-9.775E-08	 0.000E+00	-1.458E-01	 0.000E+00	-1.604E-03	 0.000E+00	-1.332E-01	 0.000E+00	-0.000E+00	-0.000E+00	-6.732E+04	-0.000E+00	-1.458E-01	 0.000E+00	-1.604E-03	 0.000E+00	-2.325E-03	 0.000E+00	 1.383E+01	 0.000E+00	-1.244E+00	 0.000E+00	 5.234E-01	 0.000E+00	-0.000E+00	-2.241E+07	-0.000E+00	-5.725E+07	 3.970E+05	-0.000E+00	-7.234E+06	-0.000E+00	-9.241E+07	-0.000E+00
    1.5600	-1.416E-07	-0.000E+00	-7.958E-08	 0.000E+00	-9.368E-08	 0.000E+00	-1.942E-01	 0.000E+00	-1.498E-03	 0.000E+00	-1.676E-01	 0.000E+00	-0.000E+00	-0.000E+00	-4.381E+04	-0.000E+00	-1.942E-01	 0.000E+00	-1.498E-03	 0.000E+00	-2.925E-03	 0.000E+00	 1.342E+01	 0.000E+00	-2.127E+00	 0.000E+00	 4.589E-01	 0.000E+00	-0.000E+00	-2.255E+07	-0.000E+00	-6.351E+07	-3.621E+05	-0.000E+00	-6.985E+06	-0.000E+00	-5.528E+07	-0.000E+00
    1.5700	-1.281E-07	-0.000E+00	-8.781E-08	 0.000E+00	-8.691E-08	 0.000E+00	-2.412E-01	 0.000E+00	-1.595E-03	 0.000E+00	-1.993E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.705E+04	-0.000E+00	-2.412E-01	 0.000E+00	-1.595E-03	 0.000E+00	-3.479E-03	 0.000E+00	 1.217E+01	 0.000E+00	-1.312E+00	 0.000E+00	 3.485E-01	 0.000E+00	-0.000E+00	-2.149E+07	-0.000E+00	-6.752E+07	-1.245E+06	-0.000E+00	-7.215E+06	-0.000E+00	-8.151E+06	-0.000E+00
    1.5800	-1.087E-07	-0.000E+00	-1.065E-07	 0.000E+00	-7.825E-08	 0.000E+00	-2.870E-01	 0.000E+00	-1.813E-03	 0.000E+00	-2.291E-01	 0.000E+00	-0.000E+00	-0.000E+00	 6.701E+04	-0.000E+00	-2.870E-01	 0.000E+00	-1.813E-03	 0.000E+00	-3.999E-03	 0.000E+00	 1.036E+01	 0.000E+00	 5.178E-01	 0.000E+00	 2.146E-01	 0.000E+00	-0.000E+00	-1.958E+07	-0.000E+00	-6.987E+07	-2.215E+06	-0.000E+00	-7.729E+06	-0.000E+00	 4.613E+07	-0.000E+00
    1.5900	-8.717E-08	-0.000E+00	-1.206E-07	 0.000E+00	-6.763E-08	 0.000E+00	-3.318E-01	 0.000E+00	-1.977E-03	 0.000E+00	-2.576E-01	 0.000E+00	-0.000E+00	-0.000E+00	 6.447E+04	-0.000E+00	-3.318E-01	 0.000E+00	-1.977E-03	 0.000E+00	-4.496E-03	 0.000E+00	 8.340E+00	 0.000E+00	 1.894E+00	 0.000E+00	 8.135E-02	 0.000E+00	-0.000E+00	-1.730E+07	-0.000E+00	-7.127E+07	-3.227E+06	-0.000E+00	-8.116E+06	-0.000E+00	 1.040E+08	-0.000E+00
    1.6000	-6.664E-08	-0.000E+00	-1.189E-07	 0.000E+00	-5.535E-08	 0.000E+00	-3.758E-01	 0.000E+00	-1.959E-03	 0.000E+00	-2.856E-01	 0.000E+00	-0.000E+00	-0.000E+00	 9.191E+03	-0.000E+00	-3.758E-01	 0.000E+00	-1.959E-03	 0.000E+00	-4.985E-03	 0.000E+00	 6.415E+00	 0.000E+00	 1.744E+00	 0.000E+00	-3.579E-02	 0.000E+00	-0.000E+00	-1.509E+07	-0.000E+00	-7.252E+07	-4.228E+06	-0.000E+00	-8.074E+06	-0.000E+00	 1.615E+08	-0.000E+00
    1.6100	-4.976E-08	-0.000E+00	-1.031E-07	 0.000E+00	-4.315E-08	 0.000E+00	-4.191E-01	 0.000E+00	-1.778E-03	 0.000E+00	-3.138E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.575E+04	-0.000E+00	-4.191E-01	 0.000E+00	-1.778E-03	 0.000E+00	-5.476E-03	 0.000E+00	 4.839E+00	 0.000E+00	 2.222E-01	 0.000E+00	-1.331E-01	 0.000E+00	-0.000E+00	-1.336E+07	-0.000E+00	-7.448E+07	-5.165E+06	-0.000E+00	-7.646E+06	-0.000E+00	 2.144E+08	-0.000E+00
    1.6200	-3.860E-08	-0.000E+00	-8.587E-08	 0.000E+00	-3.406E-08	 0.000E+00	-4.619E-01	 0.000E+00	-1.581E-03	 0.000E+00	-3.427E-01	 0.000E+00	-0.000E+00	-0.000E+00	-7.770E+04	-0.000E+00	-4.619E-01	 0.000E+00	-1.581E-03	 0.000E+00	-5.982E-03	 0.000E+00	 3.808E+00	 0.000E+00	-1.437E+00	 0.000E+00	-2.119E-01	 0.000E+00	-0.000E+00	-1.246E+07	-0.000E+00	-7.789E+07	-5.988E+06	-0.000E+00	-7.180E+06	-0.000E+00	 2.588E+08	-0.000E+00
    1.6300	-3.504E-08	-0.000E+00	-8.077E-08	 0.000E+00	-3.117E-08	 0.000E+00	-5.043E-01	 0.000E+00	-1.523E-03	 0.000E+00	-3.729E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.730E+04	-0.000E+00	-5.043E-01	 0.000E+00	-1.523E-03	 0.000E+00	-6.509E-03	 0.000E+00	 3.495E+00	 0.000E+00	-1.922E+00	 0.000E+00	-2.685E-01	 0.000E+00	-0.000E+00	-1.268E+07	-0.000E+00	-8.331E+07	-6.660E+06	-0.000E+00	-7.043E+06	-0.000E+00	 2.918E+08	-0.000E+00
